dataset,aggregator,trial,n_layers,optimizer__lr,optimizer__weight_decay,n_head,n_hid,attn_dropout,ff_dropout,embed_dim,numerical_passthrough,valid_loss_opt_trial,train_bacc,val_bacc,test_bacc_trial,non_trainable_params,trainable_params,aggregator__cell,aggregator__hidden_size,aggregator__num_layers,aggregator__dropout,label,valid_loss_opt_ds_agg,valid_loss_opt_ds,test_bacc_ds_agg,test_bacc_ds
volkert,concatenate,fc775176,3,0.00031308209384658226,3.124263477133501e-06,32,32,0.3045781516021606,0.09675303648342543,256,False,0.9931278501687911,66.579,57.122,57.478,0,6842026,,,,,0,0.9579269579560449,0.9136645166180061,57.478,59.811
volkert,concatenate,5d1ae65a,4,0.00012310977912520553,1.3002646965082998e-05,32,256,0.0840702128376779,0.38539327091218206,128,False,0.9657152048455077,62.391,56.429,56.038,0,3534154,,,,,0,0.9579269579560449,0.9136645166180061,57.478,59.811
volkert,concatenate,c01915f8,1,0.00045128449705383595,0.00046914299559192474,4,512,0.47231167510928085,0.282266797217303,256,False,0.9959659644085841,62.253,56.118,56.363,0,6526538,,,,,0,0.9579269579560449,0.9136645166180061,57.478,59.811
volkert,concatenate,df56a63c,3,0.0001594564481097013,7.668105956361857e-05,2,64,0.12153391927271318,0.1639539397803601,64,False,0.9767983714337415,64.596,56.767,57.368,0,1582282,,,,,0,0.9579269579560449,0.9136645166180061,57.478,59.811
volkert,concatenate,6eee9eee,4,2.3669162657291604e-05,0.00015862180005938098,8,64,0.3222883479435737,0.20671830231080768,32,False,1.0308741308612002,51.759,50.055,49.325,0,792010,,,,,0,0.9579269579560449,0.9136645166180061,57.478,59.811
volkert,concatenate,62fb80e0,2,1.0291135738626213e-05,1.3310676504391769e-06,8,1024,0.2815213132677356,0.4892528692931776,32,False,1.0940508637618822,47.46,46.411,46.23,0,899722,,,,,0,0.9579269579560449,0.9136645166180061,57.478,59.811
volkert,concatenate,6201d4c2,2,1.0104550724714818e-05,1.0025640926130949e-06,1,32,0.1957101584422375,0.4505809565481065,32,False,1.1046184476990781,46.947,45.969,45.945,0,770762,,,,,0,0.9579269579560449,0.9136645166180061,57.478,59.811
volkert,concatenate,07c46064,1,4.623346039671236e-05,2.3100112942808168e-05,16,32,0.19022939733115607,0.33340147969296696,32,False,1.0234345681792854,52.022,49.976,49.405,0,764298,,,,,0,0.9579269579560449,0.9136645166180061,57.478,59.811
volkert,concatenate,935194d0,1,4.9825033884970017e-05,1.2687756651608459e-05,16,32,0.19456396335498916,0.2965177926386529,128,False,0.9913113349666932,57.725,53.965,54.168,0,3079146,,,,,0,0.9579269579560449,0.9136645166180061,57.478,59.811
volkert,concatenate,0032d97e,4,0.00015707845689119244,1.0987706642996344e-05,32,256,0.017652441766537935,0.3700273438906677,128,False,0.9793197379433625,64.718,56.375,56.705,0,3534154,,,,,0,0.9579269579560449,0.9136645166180061,57.478,59.811
volkert,concatenate,7f336e64,4,0.0009847204832630488,7.389491305565833e-06,32,256,0.046652627751552225,0.38729862850047087,128,False,1.0348586759626957,57.771,53.138,53.454,0,3534154,,,,,0,0.9579269579560449,0.9136645166180061,57.478,59.811
volkert,concatenate,36b7647e,3,0.000898375410984791,5.571360333877801e-06,32,256,0.37338869830343185,0.41335751322330283,128,False,1.039372369859133,59.515,54.776,53.71,0,3401674,,,,,0,0.9579269579560449,0.9136645166180061,57.478,59.811
volkert,rnn,2355afba,4,5.893878704127413e-05,4.5654152130083664e-05,2,128,0.1880626588190008,0.08159938375530945,32,False,1.0552612136269368,52.59,49.787,50.401,0,88138,GRU,32.0,2.0,0.23771832554273642,0,0.9410549440058442,0.9136645166180061,59.811,59.811
volkert,rnn,25dc108a,3,7.615549078681301e-05,1.2638427161177593e-05,2,32,0.40607407641941157,0.4833684214469247,128,False,0.9937455224103573,65.044,55.14,55.448,0,3956010,GRU,1024.0,1.0,0.3102430023753508,0,0.9410549440058442,0.9136645166180061,59.811,59.811
volkert,rnn,e73030fe,2,0.0002942140011927264,1.8812304852527708e-05,32,64,0.19548454756514905,0.08994949371000754,256,False,0.9977657458545454,65.399,56.866,57.222,0,745418,LSTM,32.0,2.0,0.32616328691115626,0,0.9410549440058442,0.9136645166180061,59.811,59.811
volkert,rnn,5048e352,2,0.0006652505328394544,0.00015405455988980467,1,32,0.18633725240968824,0.41256940027110495,64,False,1.0302697194826744,60.314,52.387,51.888,0,1027594,GRU,512.0,1.0,0.2704154296961868,0,0.9410549440058442,0.9136645166180061,59.811,59.811
volkert,rnn,1a184f18,1,0.0002239345355745734,5.008561878837411e-06,16,128,0.4795771442619919,0.18767741600384452,256,False,1.0525099432421392,54.802,51.347,51.663,0,555210,LSTM,64.0,2.0,0.46562541942857244,0,0.9410549440058442,0.9136645166180061,59.811,59.811
volkert,rnn,9e90a5ac,1,0.0007735555016149851,0.00017325561888441464,1,32,0.3895990918113947,0.14440257443135157,256,False,0.9410549440058442,70.534,59.112,59.811,0,3206250,GRU,512.0,2.0,0.3961381967900678,0,0.9410549440058442,0.9136645166180061,59.811,59.811
volkert,rnn,ce173cfe,3,0.00018535194517715488,0.0009828177226260397,1,256,0.09715066832824681,0.3327120374720547,32,False,1.133066651588483,47.678,46.48,46.438,0,116906,LSTM,64.0,1.0,0.3964252209284178,0,0.9410549440058442,0.9136645166180061,59.811,59.811
volkert,rnn,70ffd4e2,3,0.0006424790625188581,1.5238154647380573e-05,32,512,0.347610659243855,0.48463882096835414,32,False,1.1729067724087576,43.986,43.654,43.416,0,3418538,LSTM,512.0,2.0,0.342736980058691,0,0.9410549440058442,0.9136645166180061,59.811,59.811
volkert,rnn,7a7d5124,1,0.0009659178809299365,1.2236768403985789e-06,8,1024,0.3432459271642298,0.20085149213647094,256,False,1.2042849113756788,40.47,40.25,40.03,0,3715146,GRU,512.0,2.0,0.08126642791055469,0,0.9410549440058442,0.9136645166180061,59.811,59.811
volkert,rnn,b95f8828,1,3.529120435003962e-05,0.0003310353939813339,4,1024,0.3209916065269495,0.20550359900452822,256,False,1.1578831397287026,43.636,42.313,42.236,0,1154634,GRU,128.0,2.0,0.17003418165847717,0,0.9410549440058442,0.9136645166180061,59.811,59.811
volkert,rnn,e30660f0,1,1.2984011898817867e-05,0.0003368120793603152,4,32,0.49150943222407806,0.026537995982114593,64,False,1.4152757234831777,31.796,32.245,31.889,0,144042,GRU,128.0,1.0,0.15008052572961977,0,0.9410549440058442,0.9136645166180061,59.811,59.811
volkert,rnn,145342da,2,1.336317563870821e-05,9.236438176417332e-05,1,32,0.0021121445287192453,0.022305582421636133,64,False,1.4327090759666599,31.449,31.988,31.665,0,354314,GRU,256.0,1.0,0.4992759198659461,0,0.9410549440058442,0.9136645166180061,59.811,59.811
volkert,rnn,bff1b4f0,4,8.001572494494126e-05,7.185610633491994e-05,2,32,0.40536027579933637,0.31485822553036813,128,False,0.949768063472528,73.197,59.247,59.803,0,4030922,GRU,1024.0,1.0,0.4591351204657087,0,0.9410549440058442,0.9136645166180061,59.811,59.811
volkert,rnn,c91d1ef6,4,8.375728070215289e-05,6.652609040493869e-06,2,32,0.40788466408039514,0.29933116062991394,128,False,0.9581356126475837,65.759,56.657,56.247,0,4030922,GRU,1024.0,1.0,0.3989485608076455,0,0.9410549440058442,0.9136645166180061,59.811,59.811
volkert,rnn,1c524de4,4,3.2653288766093794e-05,5.6369401180562005e-05,2,32,0.42249061030008334,0.3241554926697741,128,False,1.106594541125591,46.343,45.446,45.193,0,4030922,GRU,1024.0,1.0,0.4072071533240719,0,0.9410549440058442,0.9136645166180061,59.811,59.811
volkert,sum,c5441ade,2,5.572889232839148e-05,0.0001320461530028068,32,256,0.4424946622876998,0.4046059202561399,64,False,0.9704470448930642,65.703,57.929,57.522,0,140234,,,,,0,0.9619848358142521,0.9136645166180061,57.522,59.811
volkert,sum,c7b71b4a,4,0.00023688762804103552,1.2320345370146791e-06,8,64,0.38304292501401394,0.4756646265862109,128,False,1.007678961359275,62.114,54.95,55.751,0,404042,,,,,0,0.9619848358142521,0.9136645166180061,57.522,59.811
volkert,sum,5985d000,4,0.0001363376699492553,0.0003243047969369516,2,256,0.4206657450616029,0.2697886151754701,64,False,1.070509873620643,48.784,46.979,46.771,0,240202,,,,,0,0.9619848358142521,0.9136645166180061,57.522,59.811
volkert,sum,b88645a4,2,3.611870265861968e-05,2.8376691087043776e-05,32,512,0.0928550535318125,0.15930507602699612,128,False,1.0842357999034247,46.842,46.568,44.481,0,468042,,,,,0,0.9619848358142521,0.9136645166180061,57.522,59.811
volkert,sum,b1b64598,2,0.00018729605453764764,3.214832747213978e-06,2,256,0.036402600550311914,0.17791415556806278,256,False,0.9912842179097068,63.05,56.236,56.101,0,925514,,,,,0,0.9619848358142521,0.9136645166180061,57.522,59.811
volkert,sum,ff80df94,3,0.00023046250905716552,0.00021535484673777634,8,256,0.11426680554023871,0.47958897636408204,256,False,1.000327700786414,61.402,55.216,56.154,0,1321290,,,,,0,0.9619848358142521,0.9136645166180061,57.522,59.811
volkert,sum,c7fe94a0,3,0.0009101444564366932,5.4623820247246515e-06,32,128,0.17396908940051337,0.07597922727185957,256,False,1.050475269704265,52.318,49.929,49.875,0,1124298,,,,,0,0.9619848358142521,0.9136645166180061,57.522,59.811
volkert,sum,81dec288,4,0.00012698642769139526,1.744001734854993e-05,32,256,0.22799254035610073,0.27656432520399765,128,False,1.0250181925478736,54.88,52.18,50.768,0,601418,,,,,0,0.9619848358142521,0.9136645166180061,57.522,59.811
volkert,sum,931f7ff4,1,1.0487140717696437e-05,6.555280607542798e-05,16,1024,0.3127414948712158,0.35708021089385344,32,False,1.2991559588669954,36.865,36.723,36.539,0,95594,,,,,0,0.9619848358142521,0.9136645166180061,57.522,59.811
volkert,sum,f620020c,1,1.580049602996647e-05,0.0001144112992113594,4,32,0.4984267283838206,0.3624187773197722,64,False,1.2077729814642597,41.984,42.45,41.159,0,61354,,,,,0,0.9619848358142521,0.9136645166180061,57.522,59.811
volkert,sum,6b0c606a,1,2.8172531457865777e-05,0.0007524996309237418,4,32,0.48876970193911984,0.37745076046194587,64,False,1.1558759000693477,44.66,44.309,43.528,0,61354,,,,,0,0.9619848358142521,0.9136645166180061,57.522,59.811
volkert,sum,caddac88,2,4.54958176334241e-05,0.0009927625586016238,1,32,0.30869109071610223,0.36792706701108013,64,False,1.1367316974658865,45.004,44.371,44.447,0,82442,,,,,0,0.9619848358142521,0.9136645166180061,57.522,59.811
volkert,sum,2502705e,2,5.706013555695979e-05,5.679991858515363e-06,1,256,0.041654881166859004,0.16275141244928684,256,False,0.9619848358142521,64.768,57.372,56.819,0,925514,,,,,0,0.9619848358142521,0.9136645166180061,57.522,59.811
volkert,sum,b6385a3e,2,0.0005190161036847219,4.5620639282232715e-06,2,256,0.021308307496001756,0.15801778543169914,256,False,1.0360542712418503,61.398,55.51,55.009,0,925514,,,,,0,0.9619848358142521,0.9136645166180061,57.522,59.811
volkert,sum,4306f0ca,2,6.937735184064268e-05,1.250028028531405e-05,1,256,0.010421542239617925,0.040477040421597985,32,False,1.181067965121033,43.321,42.369,41.54,0,66698,,,,,0,0.9619848358142521,0.9136645166180061,57.522,59.811
volkert,mean,1110d52c,4,0.0007127640320413784,4.1061074233300895e-06,1,32,0.21646146862257826,0.2346314049640424,32,False,0.9902041862236249,63.452,56.362,56.721,0,50506,,,,,0,0.9729671115389493,0.9136645166180061,58.682,59.811
volkert,mean,13a82326,3,0.0009501228924817637,0.00022623710061153208,2,128,0.15787409828169524,0.30803133223701307,128,False,0.9917716808045959,66.804,58.143,58.682,0,370250,,,,,0,0.9729671115389493,0.9136645166180061,58.682,59.811
volkert,mean,62a69704,2,0.00017553830262115544,5.440264819076539e-05,4,128,0.40361354925245696,0.31237543679187446,128,False,1.049798647037932,52.396,49.88,49.848,0,270666,,,,,0,0.9729671115389493,0.9136645166180061,58.682,59.811
volkert,mean,7e8de8a2,1,0.0002068907292081714,2.9965813131308012e-05,1,64,0.43174445864161687,0.2563511302692254,256,False,1.0480296440873582,50.805,49.012,48.128,0,431242,,,,,0,0.9729671115389493,0.9136645166180061,58.682,59.811
volkert,mean,17395f96,4,0.00029786630299995063,7.719004617965183e-05,4,256,0.06405063705446196,0.050381379065790266,128,False,1.0214056397277604,62.685,54.685,55.561,0,601418,,,,,0,0.9729671115389493,0.9136645166180061,58.682,59.811
volkert,mean,7f791c9a,1,5.317707799677143e-05,9.838332546149603e-05,32,512,0.2018812678268539,0.29726682562035456,256,False,1.1129969416709773,47.651,46.312,45.91,0,661066,,,,,0,0.9729671115389493,0.9136645166180061,58.682,59.811
volkert,mean,ab37d818,1,0.0008121875642333611,0.0005248333331538955,32,128,0.49279512998311864,0.049290103281178,128,False,0.9729671115389493,65.018,56.706,56.855,0,171082,,,,,0,0.9729671115389493,0.9136645166180061,58.682,59.811
volkert,mean,82fa32fa,2,1.0053534475031136e-05,1.5476000127534697e-05,16,512,0.28845708664900604,0.04489535813079487,128,False,1.2636855471463335,35.163,35.456,35.308,0,468042,,,,,0,0.9729671115389493,0.9136645166180061,58.682,59.811
volkert,mean,f1486520,2,1.6802298095717462e-05,0.0005450211301229232,32,1024,0.4890946617630838,0.01982662157318607,64,False,1.3452613619297533,31.868,31.994,31.808,0,338378,,,,,0,0.9729671115389493,0.9136645166180061,58.682,59.811
volkert,mean,d85f3880,1,4.79328031928279e-05,0.000897247261320518,8,1024,0.49685806989362924,0.48570624097699316,64,False,1.3067032747051153,35.823,35.904,35.495,0,189322,,,,,0,0.9729671115389493,0.9136645166180061,58.682,59.811
volkert,mean,2479f998,1,5.152019243639868e-05,0.0007161254848139474,8,128,0.33229265627232174,0.49367550294363777,64,False,1.272961089509242,36.044,36.053,35.74,0,73738,,,,,0,0.9729671115389493,0.9136645166180061,58.682,59.811
volkert,mean,902e1156,3,0.0005374507713394645,1.6643013514909458e-06,32,128,0.3261839425229368,0.14438853085402473,32,False,0.9822123686193173,63.478,57.578,57.113,0,62762,,,,,0,0.9729671115389493,0.9136645166180061,58.682,59.811
volkert,mean,f233b9e6,4,0.0008990889856310511,2.2786172596138864e-06,1,32,0.13148033154734085,0.14899990428829443,32,False,1.034816189197422,54.648,52.331,50.807,0,50506,,,,,0,0.9729671115389493,0.9136645166180061,58.682,59.811
volkert,mean,3c866526,3,0.0005691004214170279,1.2466980163803132e-06,32,128,0.375956557692702,0.14303710559348307,32,False,0.9734604313696172,61.986,55.747,55.586,0,62762,,,,,0,0.9729671115389493,0.9136645166180061,58.682,59.811
volkert,mean,2bacc352,3,0.00036827932009606115,1.1571490971674447e-06,32,128,0.3473619653350109,0.14593153998948494,32,False,1.05422671205939,53.321,51.111,50.574,0,62762,,,,,0,0.9729671115389493,0.9136645166180061,58.682,59.811
volkert,max,852fa342,4,0.00013947188026304657,0.0006635058624544909,16,128,0.11841214170778913,0.4413003440389903,128,False,0.9420011578160644,70.275,58.508,58.584,0,469834,,,,,0,0.9381144244988568,0.9136645166180061,59.449,59.811
volkert,max,87b5bf02,2,0.0007016416517307738,6.575271970715847e-06,1,512,0.024597539846399008,0.32134533437184254,64,False,0.9954327732922589,64.572,56.477,57.9,0,206282,,,,,0,0.9381144244988568,0.9136645166180061,59.449,59.811
volkert,max,abf3c8fa,3,1.7909820737768578e-05,0.00017248278606263426,16,128,0.2227032003040434,0.08959033709607161,256,False,1.1026865444672371,45.604,45.054,44.949,0,1124298,,,,,0,0.9381144244988568,0.9136645166180061,59.449,59.811
volkert,max,4414c940,4,9.504880426187594e-05,3.916212160200936e-05,32,32,0.4674945692420965,0.4548699172924416,128,False,1.032364242932662,52.561,50.373,50.53,0,371146,,,,,0,0.9381144244988568,0.9136645166180061,59.449,59.811
volkert,max,bc9b8394,4,6.417571641780799e-05,0.00012754656136818927,4,1024,0.29759838688075724,0.4318730634675873,64,False,1.065630266523713,50.556,49.048,48.567,0,636490,,,,,0,0.9381144244988568,0.9136645166180061,59.449,59.811
volkert,max,0aca6830,4,1.106860444654892e-05,2.1125042346869746e-06,8,1024,0.30663044698608644,0.2778574570315556,64,False,1.2045008766571421,41.905,41.432,41.507,0,636490,,,,,0,0.9381144244988568,0.9136645166180061,59.449,59.811
volkert,max,23cca0c2,1,4.24385569542719e-05,0.00016669091871946137,16,512,0.44656694307311395,0.047577242446097234,64,False,1.1337982494044807,44.647,44.452,44.27,0,123274,,,,,0,0.9381144244988568,0.9136645166180061,59.449,59.811
volkert,max,61e8cf10,1,0.0006231937945719192,0.0003982125002988143,2,256,0.288469780343013,0.32618108691411873,32,False,1.0283765779966925,56.548,52.519,52.449,0,45674,,,,,0,0.9381144244988568,0.9136645166180061,59.449,59.811
volkert,max,d6cdaa6c,3,0.0003586747158069254,0.000795966567418143,2,128,0.03147266377023883,0.18051379502710524,128,False,0.9563269575920753,65.243,57.679,57.088,0,370250,,,,,0,0.9381144244988568,0.9136645166180061,59.449,59.811
volkert,max,33be7436,3,0.000257674484988728,0.000859330894680908,16,128,0.0726324188826653,0.16825228351336485,128,False,0.9711655817582214,64.537,56.671,56.585,0,370250,,,,,0,0.9381144244988568,0.9136645166180061,59.449,59.811
volkert,max,43a8f634,2,0.0003060875156290863,1.9024270442066334e-05,16,64,0.12632181495125694,0.480302184678022,128,False,0.9381144244988568,68.645,58.206,57.77,0,237770,,,,,0,0.9381144244988568,0.9136645166180061,59.449,59.811
volkert,max,e4adb61a,2,0.00017168219350806977,2.1665023687545994e-05,8,64,0.1557668408204427,0.479145111111535,256,False,0.954284911825448,74.611,59.278,59.449,0,728522,,,,,0,0.9381144244988568,0.9136645166180061,59.449,59.811
volkert,max,35146586,2,0.000249166549418107,1.75290038831284e-05,16,64,0.15642016571116835,0.4906873464341426,128,False,0.955265800348994,64.279,56.966,56.451,0,237770,,,,,0,0.9381144244988568,0.9136645166180061,59.449,59.811
volkert,max,49176a26,2,0.00018203973895590569,2.1022776235502324e-05,16,64,0.14328764855513873,0.3911332983302914,128,False,0.9769737778755061,58.14,53.354,53.52,0,237770,,,,,0,0.9381144244988568,0.9136645166180061,59.449,59.811
volkert,max,70b530e2,2,0.00013349592054105058,5.859593201303455e-05,16,64,0.12491113207099169,0.39004689680859994,128,False,1.0008315443583733,56.395,52.423,53.311,0,237770,,,,,0,0.9381144244988568,0.9136645166180061,59.449,59.811
adult,cls,6e9726e4,3,0.00014412886694625945,4.272465747215914e-05,1,128,0.4283682221354628,0.4168867321350969,128,False,0.2985928046131637,79.626,78.736,77.824,0,338945,,,,,2,0.29575432798418033,0.29575432798418033,79.126,79.222
adult,cls,df65b63e,2,3.0665029647243e-05,0.00020829523908384178,8,1024,0.10382157174197315,0.13585614509630523,32,False,0.2972490539880501,79.358,78.976,77.926,0,158273,,,,,2,0.29575432798418033,0.29575432798418033,79.126,79.222
adult,cls,6e422842,3,0.0007189434620186477,0.00044052706386901996,1,512,0.29526954915572384,0.013408527236362933,256,True,0.3235775300925385,75.589,76.496,75.523,0,1650957,,,,,2,0.29575432798418033,0.29575432798418033,79.126,79.222
adult,cls,5d992e62,2,0.0001611374523694754,7.668867242101884e-06,32,1024,0.00636990324844175,0.013533135154739778,64,False,0.29873218769694754,79.114,78.528,77.512,0,322433,,,,,2,0.29575432798418033,0.29575432798418033,79.126,79.222
adult,cls,f4246aba,2,6.671063279711072e-05,4.53273055071728e-05,16,1024,0.12531787528516986,0.16446754950347542,32,False,0.29602968711388833,78.259,78.167,77.03,0,158273,,,,,2,0.29575432798418033,0.29575432798418033,79.126,79.222
adult,cls,c86962e2,4,1.8217067526541825e-05,0.0002016202911521347,8,32,0.29670956229247136,0.2240377256417087,256,True,0.3479147699206521,75.171,75.206,73.803,0,1193101,,,,,2,0.29575432798418033,0.29575432798418033,79.126,79.222
adult,cls,b020b1e4,3,2.492983520445043e-05,0.00011338321067959418,1,512,0.28417062549521377,0.2832782604641192,32,False,0.2985290904557135,79.898,79.628,79.126,0,129377,,,,,2,0.29575432798418033,0.29575432798418033,79.126,79.222
adult,cls,0a5cea0c,2,6.346595487521014e-05,1.4557284765291285e-05,32,1024,0.009188802565775367,0.09142140753785,32,False,0.29575432798418033,78.797,78.585,77.924,0,158273,,,,,2,0.29575432798418033,0.29575432798418033,79.126,79.222
adult,cls,2d5901c6,2,5.311276701166753e-05,1.378237601923363e-05,16,1024,0.10097015387710338,0.1646685804886549,32,False,0.296768239441615,77.744,77.7,77.012,0,158273,,,,,2,0.29575432798418033,0.29575432798418033,79.126,79.222
